COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,,,,,,,,,,,,,,,,,,,,,,,
37,0,4194.871692,4209.743487,4200.512718,4199.487077,4197.948615,4198.974256,4202.564,4200.512718,4203.589641,4176.410154,4230.769127,4171.79477,4195.897333,4201.025538,0,2043,2047,0,0,2459,990,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
38,0,4191.281949,4206.153743,4203.07682,4197.948615,4200.512718,4198.461436,4201.025538,4201.025538,4202.564,4181.538359,4229.230666,4174.871693,4199.487077,4200.512718,0,2042,2048,0,0,2459,990,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
39,0,4180.512718,4201.538359,4203.07682,4193.333231,4199.487077,4202.051179,4203.589641,4203.589641,4202.051179,4187.179385,4227.692204,4183.076821,4199.487077,4199.999897,0,2043,2046,0,0,2460,33,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
40,0,4182.564,4202.564,4201.538359,4191.281949,4190.256308,4196.410154,4201.025538,4202.051179,4202.051179,4186.666564,4231.281948,4185.128103,4206.666564,4201.025538,0,2044,2046,0,0,2460,33,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
41,0,4186.666564,4201.538359,4201.538359,4196.410154,4186.666564,4189.230667,4190.769128,4199.487077,4201.538359,4182.564,4232.307589,4182.564,4212.82041,4203.07682,0,2043,2047,0,0,2460,33,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
42,0,4191.794769,4205.128102,4203.07682,4200.512718,4197.435795,4194.871692,4189.230667,4203.07682,4202.051179,4185.640923,4229.743486,4185.640923,4209.230666,4203.07682,0,2042,2044,0,0,2460,33,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
43,0,4198.461436,4211.281948,4205.128102,4201.538359,4202.564,4201.025538,4197.435795,4203.07682,4202.564,4192.82041,4227.179384,4186.666564,4206.153743,4201.025538,0,2042,2045,0,0,2460,33,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
44,0,4194.358872,4207.692205,4205.128102,4204.102461,4200.512718,4199.487077,4201.025538,4201.025538,4202.564,4197.948615,4227.692204,4184.102462,4209.230666,4201.025538,0,2043,2046,0,0,2460,76,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
45,0,4184.102462,4200.512718,4203.589641,4201.538359,4198.974256,4197.948615,4201.538359,4209.743487,4206.153743,4198.974256,4228.205025,4185.128103,4206.666564,4203.07682,0,2043,2044,0,0,2460,76,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
46,0,4190.256308,4203.07682,4203.589641,4197.435795,4197.435795,4198.461436,4202.051179,4217.435794,4210.256307,4204.615282,4228.205025,4185.128103,4208.205025,4201.025538,0,2044,2046,0,0,2460,76,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
47,0,4204.615282,4211.281948,4203.07682,4204.615282,4201.025538,4202.051179,4202.564,4215.897333,4213.33323,4217.435794,4228.717845,4184.102462,4218.461435,4203.589641,0,2041,2046,0,0,2460,76,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
48,0,4208.205025,4216.410153,4203.589641,4211.281948,4204.615282,4206.153743,4208.205025,4219.487076,4215.897333,4220.512717,4231.281948,4189.230667,4219.487076,4208.205025,0,2041,2047,0,0,2460,76,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
49,0,4202.564,4213.33323,4209.230666,4206.153743,4201.025538,4205.128102,4216.410153,4225.640922,4214.358871,4215.384512,4231.281948,4196.410154,4213.846051,4206.153743,0,2042,2048,0,0,2460,76,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
50,0,4202.051179,4210.256307,4211.281948,4205.128102,4198.974256,4206.153743,4213.846051,4220.512717,4210.256307,4216.410153,4231.794768,4200.512718,4217.948615,4201.538359,0,2042,2047,0,0,2460,120,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
51,0,4203.589641,4209.230666,4210.256307,4210.769128,4202.564,4210.256307,4208.205025,4215.384512,4206.666564,4215.897333,4234.358871,4198.461436,4216.922974,4202.564,0,2041,2048,0,0,2460,120,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
52,0,4197.435795,4202.051179,4208.717846,4201.538359,4200.512718,4207.179384,4204.102461,4212.307589,4203.589641,4204.102461,4232.307589,4189.743487,4203.07682,4204.102461,0,2043,2048,0,0,2460,120,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
53,0,4188.717846,4196.410154,4205.640923,4191.794769,4193.333231,4196.922974,4199.999897,4204.102461,4201.025538,4192.30759,4228.205025,4184.102462,4198.461436,4201.025538,0,2042,2046,0,0,2460,120,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
54,0,4186.153744,4199.999897,4202.051179,4196.922974,4190.769128,4189.230667,4197.435795,4199.999897,4202.051179,4188.717846,4230.256307,4186.666564,4203.589641,4199.487077,0,2044,2047,0,0,2460,120,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
55,0,4185.128103,4201.025538,4200.512718,4202.051179,4192.82041,4191.794769,4197.435795,4203.589641,4202.051179,4188.205026,4233.33323,4185.128103,4199.487077,4201.538359,0,2045,2046,0,0,2460,163,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
56,0,4185.128103,4202.564,4200.512718,4196.410154,4197.948615,4198.461436,4199.487077,4201.538359,4201.025538,4189.230667,4234.358871,4182.05118,4196.410154,4201.538359,0,2044,2046,0,0,2460,163,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
57,0,4193.846051,4205.128102,4200.512718,4192.30759,4199.487077,4199.999897,4202.564,4200.512718,4202.564,4192.82041,4234.871691,4187.179385,4203.589641,4201.025538,0,2043,2047,0,0,2460,163,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
58,0,4205.128102,4202.564,4203.589641,4191.794769,4192.82041,4195.384513,4204.102461,4208.717846,4203.07682,4197.435795,4234.871691,4188.205026,4206.666564,4201.025538,0,2043,2045,0,0,2460,163,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
59,0,4204.615282,4201.025538,4206.666564,4191.281949,4186.153744,4191.281949,4200.512718,4210.769128,4202.564,4201.025538,4234.871691,4182.564,4203.589641,4202.564,0,2044,2047,0,0,2460,163,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
60,0,4192.30759,4198.974256,4207.179384,4188.205026,4185.640923,4188.717846,4198.461436,4204.102461,4203.589641,4198.974256,4233.33323,4181.538359,4199.487077,4202.051179,0,2042,2047,0,0,2460,163,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
61,0,4181.538359,4191.281949,4206.666564,4183.076821,4185.640923,4186.666564,4202.051179,4200.512718,4202.564,4193.846051,4232.307589,4183.076821,4195.897333,4201.538359,0,2044,2048,0,0,2460,206,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
62,0,4183.076821,4187.179385,4201.025538,4180.512718,4182.05118,4188.717846,4203.589641,4203.589641,4204.615282,4194.358872,4233.84605,4184.615282,4197.435795,4201.538359,0,2042,2048,0,0,2460,206,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
63,0,4188.717846,4190.256308,4203.589641,4182.05118,4182.564,4190.769128,4202.051179,4204.615282,4209.230666,4199.999897,4234.871691,4184.615282,4197.435795,4199.999897,0,2044,2045,0,0,2460,206,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
64,0,4186.153744,4187.179385,4211.281948,4186.153744,4184.102462,4189.743487,4202.051179,4202.564,4206.666564,4197.435795,4233.33323,4181.025539,4189.230667,4198.461436,357,2044,2046,0,0,2460,206,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
65,0,4181.538359,4185.640923,4209.230666,4187.179385,4183.589641,4191.281949,4202.564,4202.051179,4200.512718,4188.717846,4231.281948,4178.461436,4183.076821,4198.461436,851,2043,2046,0,0,2460,206,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
66,0,4184.615282,4193.333231,4201.538359,4185.640923,4190.256308,4196.410154,4201.025538,4202.564,4202.051179,4190.769128,4230.769127,4180.512718,4186.666564,4198.461436,872,2043,2047,0,0,2460,247,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
67,0,4186.153744,4199.999897,4198.461436,4189.230667,4199.999897,4199.487077,4198.461436,4202.564,4204.102461,4198.461436,4230.769127,4182.564,4190.256308,4198.461436,429,2042,2045,0,0,2460,247,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
68,0,4183.589641,4199.999897,4201.538359,4193.333231,4202.051179,4198.974256,4198.461436,4200.512718,4201.538359,4195.897333,4230.256307,4182.05118,4187.179385,4199.487077,791,2044,2044,0,0,2460,247,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
69,0,4185.128103,4198.461436,4202.564,4191.794769,4199.487077,4201.025538,4202.051179,4199.487077,4202.564,4189.230667,4229.743486,4183.076821,4185.128103,4200.512718,785,2045,2045,0,0,2460,247,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
70,0,4190.256308,4198.461436,4201.538359,4187.692205,4199.487077,4202.564,4203.07682,4203.07682,4202.564,4189.230667,4227.692204,4183.076821,4186.666564,4199.999897,665,2043,2044,0,0,2460,247,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
71,0,4179.999898,4194.358872,4198.461436,4184.102462,4197.948615,4199.487077,4199.999897,4197.435795,4201.025538,4185.640923,4220.512717,4178.974257,4185.640923,4197.948615,587,2044,2045,0,0,2460,247,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
72,0,4171.79477,4194.358872,4198.461436,4185.128103,4197.948615,4199.999897,4199.999897,4189.230667,4202.564,4175.384513,4217.435794,4178.461436,4179.487077,4197.948615,117,2042,2046,0,0,2460,290,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
73,0,4182.05118,4194.871692,4202.564,4188.205026,4196.410154,4198.461436,4200.512718,4195.897333,4203.07682,4175.897334,4223.58964,4184.102462,4176.410154,4199.487077,839,2042,2045,0,0,2460,290,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
74,0,4187.692205,4188.717846,4201.025538,4186.153744,4187.179385,4187.179385,4198.974256,4196.410154,4200.512718,4182.05118,4226.153743,4182.05118,4175.384513,4199.487077,872,2044,2046,0,0,2460,290,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
75,0,4189.743487,4190.769128,4198.974256,4185.128103,4185.128103,4185.128103,4199.999897,4186.666564,4201.025538,4181.025539,4226.666563,4177.435795,4175.897334,4199.487077,245,2043,2045,0,0,2460,290,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
76,0,4194.358872,4201.025538,4200.512718,4191.281949,4196.922974,4195.384513,4204.615282,4189.743487,4203.07682,4181.025539,4226.153743,4182.564,4185.128103,4201.025538,236,2042,2045,0,0,2460,290,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
77,0,4189.743487,4202.564,4201.025538,4191.794769,4202.051179,4194.358872,4199.999897,4195.897333,4203.07682,4187.692205,4220.512717,4182.05118,4190.256308,4202.051179,666,2044,2045,0,0,2460,334,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
78,0,4181.538359,4196.922974,4199.999897,4185.128103,4192.82041,4184.615282,4187.179385,4186.666564,4201.538359,4182.05118,4214.871692,4170.769129,4184.102462,4199.487077,872,2043,2046,0,0,2460,334,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
79,0,4187.179385,4197.435795,4201.538359,4186.153744,4186.153744,4182.05118,4187.692205,4179.999898,4201.025538,4173.333231,4211.794769,4169.743488,4181.538359,4196.922974,245,2042,2045,0,0,2460,334,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
80,0,4191.281949,4201.025538,4203.07682,4190.256308,4187.692205,4181.538359,4198.461436,4187.179385,4202.051179,4179.999898,4208.717846,4173.846052,4187.179385,4199.487077,236,2043,2044,0,0,2460,334,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
81,0,4183.589641,4199.999897,4201.025538,4188.717846,4192.30759,4182.564,4201.538359,4190.256308,4202.051179,4186.153744,4208.717846,4169.743488,4186.666564,4202.051179,666,2045,2044,0,0,2460,334,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
82,0,4181.025539,4199.487077,4197.948615,4184.615282,4192.82041,4186.666564,4197.435795,4190.769128,4200.512718,4182.564,4213.33323,4161.025539,4181.538359,4198.461436,872,2043,2043,0,0,2460,334,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
83,0,4185.128103,4198.461436,4198.461436,4184.102462,4192.82041,4187.179385,4199.999897,4194.871692,4200.512718,4185.128103,4214.871692,4155.897334,4185.128103,4198.974256,245,2043,2044,0,0,2460,375,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
84,0,4187.692205,4198.974256,4202.051179,4186.153744,4195.897333,4186.666564,4204.102461,4200.512718,4202.051179,4193.333231,4215.897333,4154.871693,4190.256308,4200.512718,236,2043,2045,0,0,2460,375,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
85,0,4183.589641,4199.487077,4201.538359,4187.179385,4194.358872,4187.179385,4202.051179,4201.538359,4203.07682,4190.769128,4218.461435,4155.897334,4182.564,4193.333231,666,2043,2046,0,0,2460,375,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
86,0,4182.05118,4197.948615,4199.999897,4184.615282,4187.692205,4184.615282,4199.487077,4198.461436,4202.564,4185.640923,4217.948615,4154.358873,4172.820411,4190.256308,872,2044,2046,0,0,2460,375,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
87,0,4181.538359,4195.384513,4202.564,4181.538359,4184.102462,4183.076821,4200.512718,4195.897333,4201.025538,4186.153744,4217.948615,4152.307591,4174.358872,4196.922974,245,2043,2048,0,0,2460,375,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
88,0,4183.076821,4196.922974,4204.102461,4182.05118,4186.666564,4183.589641,4200.512718,4191.794769,4202.051179,4186.666564,4217.435794,4155.384514,4178.461436,4200.512718,236,2042,2047,0,0,2460,416,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
89,0,4190.769128,4200.512718,4198.974256,4181.538359,4190.769128,4184.102462,4199.487077,4186.666564,4202.564,4185.128103,4216.410153,4153.846052,4174.358872,4198.461436,666,2043,2047,0,0,2460,416,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
90,0,4190.769128,4201.025538,4197.948615,4183.076821,4195.897333,4185.640923,4199.999897,4184.615282,4200.512718,4183.076821,4214.358871,4146.153745,4169.230667,4196.410154,872,2043,2048,0,0,2460,416,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
91,0,4186.666564,4202.051179,4201.538359,4193.846051,4201.025538,4186.666564,4196.922974,4185.128103,4200.512718,4181.538359,4212.307589,4147.692206,4174.358872,4197.435795,245,2043,2048,0,0,2460,416,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
92,0,4184.615282,4204.102461,4203.589641,4201.538359,4198.461436,4184.615282,4188.205026,4188.205026,4203.07682,4184.102462,4213.846051,4157.948616,4184.615282,4199.487077,236,2043,2045,0,0,2460,416,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
93,0,4186.153744,4204.102461,4203.589641,4194.358872,4190.769128,4181.025539,4184.615282,4195.384513,4203.07682,4188.717846,4216.410153,4162.564001,4193.333231,4199.999897,666,2043,2045,0,0,2460,460,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
94,0,4196.922974,4204.102461,4204.102461,4185.128103,4189.743487,4182.05118,4192.30759,4198.974256,4201.538359,4187.692205,4217.948615,4163.076821,4196.410154,4197.435795,872,2044,2045,0,0,2460,460,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
95,0,4194.358872,4201.025538,4199.999897,4184.102462,4189.743487,4184.615282,4199.487077,4192.30759,4201.025538,4182.05118,4217.948615,4161.025539,4194.358872,4197.948615,245,2043,2046,0,0,2460,460,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
96,0,4171.79477,4196.922974,4197.435795,4182.05118,4185.128103,4184.102462,4199.487077,4184.102462,4200.512718,4173.846052,4215.897333,4156.410155,4190.256308,4199.487077,236,2043,2046,0,0,2460,460,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
97,0,4170.769129,4197.435795,4200.512718,4181.025539,4188.717846,4186.153744,4199.487077,4183.589641,4200.512718,4170.769129,4213.846051,4155.384514,4191.794769,4199.999897,666,2043,2046,0,0,2460,460,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
98,0,4183.076821,4198.974256,4201.538359,4183.589641,4198.461436,4187.179385,4201.025538,4190.256308,4202.051179,4177.948616,4215.897333,4159.487078,4198.461436,4199.487077,872,2044,2047,0,0,2460,460,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
99,0,4173.846052,4197.435795,4199.999897,4183.589641,4199.487077,4184.615282,4199.487077,4191.281949,4202.051179,4182.564,4211.794769,4157.435796,4192.82041,4198.974256,245,2042,2047,0,0,2460,504,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
100,0,4172.30759,4198.461436,4202.564,4184.102462,4197.435795,4187.179385,4198.974256,4191.281949,4201.025538,4183.589641,4205.128102,4155.897334,4189.743487,4199.487077,236,2041,2048,0,0,2460,504,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
101,0,4189.230667,4201.538359,4204.615282,4187.179385,4199.487077,4191.281949,4201.538359,4196.922974,4201.025538,4188.717846,4211.794769,4164.615283,4199.487077,4201.025538,666,2043,2048,0,0,2460,504,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
102,0,4185.128103,4199.999897,4205.640923,4187.692205,4197.948615,4185.640923,4200.512718,4195.897333,4202.051179,4188.717846,4217.948615,4169.743488,4203.07682,4200.512718,872,2044,2045,0,0,2460,504,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
103,0,4170.769129,4196.922974,4207.179384,4188.205026,4195.897333,4182.564,4197.948615,4192.82041,4202.051179,4186.666564,4215.384512,4169.230667,4199.999897,4201.025538,245,2044,2045,0,0,2460,504,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
104,0,4173.333231,4197.948615,4206.666564,4187.179385,4198.974256,4186.666564,4198.461436,4195.384513,4201.538359,4188.205026,4213.846051,4164.615283,4201.025538,4202.564,236,2044,2045,0,0,2460,548,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
105,0,4178.974257,4196.410154,4203.07682,4184.102462,4201.025538,4186.153744,4197.948615,4192.82041,4201.025538,4185.640923,4210.769128,4158.974257,4197.435795,4199.487077,666,2046,2045,0,0,2460,548,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
106,0,4181.538359,4197.948615,4199.999897,4190.769128,4199.999897,4188.205026,4193.846051,4184.615282,4199.999897,4181.538359,4203.589641,4159.487078,4193.846051,4196.410154,872,2045,2045,0,0,2460,548,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
107,0,4184.102462,4207.692205,4204.615282,4201.538359,4202.051179,4194.871692,4194.358872,4184.615282,4201.538359,4183.589641,4203.07682,4166.666565,4200.512718,4200.512718,245,2045,2045,0,0,2460,548,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
108,0,4184.102462,4208.717846,4212.307589,4206.153743,4205.128102,4198.974256,4197.948615,4190.256308,4202.564,4186.666564,4204.615282,4168.717847,4203.07682,4205.128102,236,2045,2045,0,0,2460,548,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
109,0,4187.179385,4199.999897,4213.846051,4209.230666,4202.564,4198.461436,4198.461436,4187.179385,4201.025538,4186.153744,4199.999897,4164.615283,4197.948615,4201.025538,666,2044,2046,0,0,2460,548,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
110,0,4197.948615,4203.07682,4211.794769,4213.33323,4198.974256,4197.948615,4197.435795,4184.615282,4199.999897,4185.640923,4198.974256,4166.666565,4200.512718,4199.487077,872,2044,2046,0,0,2460,591,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
111,0,4208.205025,4214.871692,4214.358871,4216.922974,4200.512718,4197.948615,4197.435795,4192.30759,4201.538359,4189.230667,4206.666564,4171.281949,4208.717846,4204.615282,245,2044,2047,0,0,2460,591,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
112,0,4202.564,4211.794769,4217.435794,4218.461435,4203.07682,4199.487077,4198.974256,4199.487077,4201.025538,4197.435795,4212.307589,4169.230667,4211.281948,4203.589641,236,2043,2048,0,0,2460,591,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
113,0,4201.025538,4205.640923,4217.435794,4214.358871,4204.102461,4201.538359,4202.051179,4200.512718,4199.999897,4204.102461,4207.692205,4171.281949,4213.33323,4203.07682,666,2042,2048,0,0,2460,591,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
114,0,4208.717846,4204.615282,4217.435794,4209.230666,4204.102461,4203.07682,4204.102461,4199.999897,4200.512718,4204.615282,4201.025538,4178.461436,4214.358871,4207.692205,872,2042,2048,0,0,2460,591,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
115,0,4195.897333,4204.102461,4217.435794,4209.743487,4202.051179,4199.999897,4199.487077,4196.922974,4201.025538,4200.512718,4201.025538,4177.435795,4207.179384,4206.666564,245,2041,2046,0,0,2460,635,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
116,0,4186.153744,4209.230666,4215.897333,4216.410153,4201.538359,4190.769128,4195.384513,4194.358872,4201.538359,4198.974256,4202.051179,4169.743488,4200.512718,4199.487077,236,2042,2046,0,0,2460,635,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
117,0,4201.538359,4211.281948,4214.358871,4217.948615,4199.999897,4185.128103,4196.922974,4191.281949,4202.051179,4196.922974,4201.538359,4168.717847,4203.07682,4202.564,666,2041,2047,0,0,2460,635,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
118,0,4203.07682,4202.051179,4213.33323,4207.179384,4191.794769,4186.153744,4198.461436,4185.640923,4201.025538,4187.179385,4199.999897,4170.256308,4198.461436,4203.589641,872,2040,2049,0,0,2460,635,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
119,0,4186.153744,4198.461436,4215.384512,4204.615282,4184.615282,4185.128103,4195.897333,4179.999898,4197.948615,4173.846052,4198.461436,4168.717847,4183.076821,4194.358872,245,2040,2048,0,0,2460,635,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
120,0,4187.179385,4203.589641,4216.922974,4212.82041,4186.666564,4182.05118,4194.871692,4178.974257,4196.410154,4167.179385,4198.974256,4167.179385,4178.974257,4195.897333,236,2041,2048,0,0,2460,635,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
121,0,4190.256308,4203.589641,4218.461435,4209.230666,4191.281949,4184.102462,4198.461436,4179.487077,4198.461436,4171.281949,4199.999897,4168.717847,4192.82041,4204.102461,666,2041,2048,0,0,2460,680,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
122,0,4182.564,4201.538359,4221.025538,4206.153743,4198.461436,4189.230667,4203.07682,4182.05118,4201.538359,4181.025539,4199.487077,4170.769129,4197.435795,4201.025538,872,2042,2049,0,0,2460,680,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
123,0,4193.333231,4205.128102,4218.974256,4210.256307,4199.999897,4189.743487,4195.897333,4187.179385,4205.128102,4183.589641,4197.948615,4168.205026,4188.205026,4197.948615,245,2042,2050,0,0,2460,680,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
124,0,4202.051179,4205.128102,4215.384512,4204.102461,4191.281949,4185.128103,4184.615282,4185.640923,4204.615282,4181.025539,4197.435795,4165.128103,4187.692205,4200.512718,236,2039,2049,0,0,2460,680,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
125,0,4188.717846,4202.051179,4212.82041,4193.846051,4187.692205,4184.615282,4190.769128,4182.05118,4200.512718,4179.999898,4198.461436,4166.153744,4188.717846,4201.025538,666,2041,2048,0,0,2460,680,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
126,0,4170.769129,4198.461436,4205.640923,4188.717846,4188.205026,4185.640923,4201.025538,4177.435795,4198.974256,4174.358872,4191.794769,4159.487078,4173.846052,4198.974256,872,2043,2046,0,0,2460,722,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
127,0,4160.512719,4196.922974,4198.461436,4182.564,4185.640923,4183.076821,4197.435795,4168.205026,4199.487077,4162.564001,4183.589641,4151.79477,4162.05118,4193.333231,245,2044,2047,0,0,2460,722,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
128,0,4173.333231,4198.461436,4199.999897,4187.179385,4188.717846,4184.615282,4196.410154,4172.30759,4199.999897,4165.640924,4190.769128,4162.564001,4170.769129,4191.794769,236,2041,2046,0,0,2460,722,4,4,2,4,4,4,4,4,1,4,3,4,4,2,4,4
0,0,4187.692205,4200.512718,4205.640923,4197.435795,4192.82041,4186.153744,4202.564,4185.128103,4200.512718,4178.974257,4198.974256,4175.897334,4177.435795,4198.974256,357,2043,2045,0,0,2460,722,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
1,0,4176.922975,4198.974256,4204.102461,4194.871692,4187.692205,4184.615282,4200.512718,4181.025539,4200.512718,4175.384513,4188.205026,4167.692206,4169.230667,4197.435795,851,2045,2045,0,0,2460,722,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
2,0,4171.79477,4197.948615,4199.487077,4190.256308,4186.153744,4183.076821,4195.897333,4172.30759,4198.461436,4165.128103,4181.025539,4159.999898,4166.666565,4191.794769,872,2044,2044,0,0,2460,722,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
3,0,4182.564,4198.974256,4202.564,4190.769128,4192.30759,4184.102462,4201.538359,4177.948616,4198.974256,4170.769129,4190.769128,4167.692206,4174.871693,4198.974256,429,2044,2044,0,0,2460,764,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
4,0,4183.076821,4201.025538,4210.256307,4188.717846,4196.922974,4190.769128,4208.205025,4189.743487,4201.025538,4185.128103,4199.487077,4177.435795,4187.692205,4204.102461,791,2042,2044,0,0,2460,764,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
5,0,4193.333231,4203.589641,4215.897333,4194.871692,4199.487077,4201.025538,4210.256307,4196.922974,4201.025538,4191.794769,4201.538359,4184.615282,4197.948615,4201.538359,785,2045,2045,0,0,2460,764,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
6,0,4209.743487,4202.564,4212.307589,4199.999897,4202.051179,4200.512718,4209.230666,4195.384513,4200.512718,4185.640923,4197.435795,4183.589641,4194.871692,4203.07682,665,2044,2045,0,0,2460,764,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
7,0,4192.82041,4198.974256,4203.07682,4190.769128,4199.999897,4188.717846,4205.128102,4186.153744,4201.025538,4175.897334,4192.82041,4173.846052,4184.615282,4203.07682,587,2044,2045,0,0,2460,764,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
8,0,4173.846052,4199.999897,4204.615282,4188.717846,4197.435795,4188.205026,4202.051179,4182.05118,4201.025538,4175.897334,4193.333231,4168.205026,4185.128103,4199.999897,117,2043,2046,0,0,2460,806,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
