COUNTER,INTERPOL RAW_CQ,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,,,,,,,,,,,,,,,,,,,,,,,
8,0,4014.871697,4599.999888,3924.615289,4214.358871,4229.230666,4538.974248,4577.435786,4644.102451,3941.538365,4247.692204,4074.871695,4087.692208,4308.717843,4774.358858,101,1683,1692,0,0,13377,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
8,0,4011.794774,4593.333221,3928.205032,4216.410153,4199.999897,4541.02553,4595.897324,4644.615271,3951.794775,4264.61528,4071.281952,4093.333233,4356.41015,4757.435781,101,1684,1694,0,0,13378,457,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
8,0,4066.153747,4615.384503,3927.179391,4218.974256,4205.640923,4541.02553,4606.666554,4647.179374,3954.358878,4273.846049,4079.48708,4092.820413,4409.743482,4788.717832,102,1682,1692,0,0,13379,429,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,4258.974255,4746.15373,3924.615289,4216.410153,4129.743489,4550.769119,4582.563991,4644.102451,3926.666571,4257.435793,4039.999901,4084.615285,4648.205015,4883.589624,415,1691,1693,0,0,13369,376,4,4,0,0,4,0,4,0,1,4,0,0,0,0,4,4
9,0,4005.640928,4536.922966,3915.89734,4216.410153,4090.769131,4542.051171,4512.820402,4643.07681,3909.230674,4142.564001,3985.640928,4065.128106,4356.92297,4735.89732,412,1684,1692,0,0,13370,351,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,4004.102466,4576.922965,3921.538366,4216.410153,4165.128103,4539.999889,4586.153734,4642.051169,3922.564007,4227.179384,4073.846054,4082.051182,4436.922968,4817.9486,412,1682,1694,0,0,13371,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,3916.410161,4507.179377,3918.974263,4217.948615,4134.358873,4542.051171,4535.897325,4645.640912,3932.307596,4183.589641,3996.410159,4079.9999,4421.538353,4718.974244,412,1684,1694,0,0,13372,370,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,3983.589646,4563.589632,3924.615289,4215.384512,4199.487077,4543.589632,4574.871683,4638.461425,3925.128109,4224.102461,4026.153748,4084.102464,4408.20502,4747.179371,413,1681,1692,0,0,13373,424,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,3986.153749,4555.897324,3927.179391,4217.948615,4178.974257,4540.512709,4563.076811,4649.743476,3938.461442,4243.076819,4035.897337,4082.051182,4419.487071,4791.794755,413,1684,1694,0,0,13374,387,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,3961.538365,4561.53835,3926.666571,4215.384512,4175.897334,4542.051171,4565.128093,4644.102451,3941.025545,4230.256307,4036.410158,4085.128105,4416.922969,4751.794756,413,1684,1694,0,0,13375,402,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,4032.820414,4585.128093,3922.564007,4214.871692,4238.974255,4542.051171,4575.384504,4646.153733,3943.076827,4249.230665,4059.999901,4082.051182,4407.6922,4788.717832,413,1683,1695,0,0,13376,425,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,3963.589647,4541.02553,3921.025545,4215.384512,4132.820412,4541.53835,4530.256299,4646.666553,3934.871699,4201.538359,4014.871697,4083.076823,4247.692204,4698.461424,414,1683,1692,0,0,13377,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,4034.871696,4607.692195,3926.666571,4217.948615,4238.974255,4541.02553,4602.56399,4648.205015,3947.179391,4266.666562,4082.051182,4092.307592,4373.333226,4764.102448,416,1684,1693,0,0,13378,457,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
9,0,4025.128107,4588.205016,3927.692212,4217.435794,4159.999898,4540.512709,4587.179375,4647.179374,3946.15375,4263.076819,4066.666567,4089.74349,4394.871687,4789.743473,416,1683,1691,0,0,13379,429,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,4210.256307,4688.717834,3927.692212,4218.974256,4100.51272,4549.230658,4535.384504,4642.563989,3907.692212,4187.179385,3987.17939,4081.538362,4598.974247,4858.46142,425,1690,1694,0,0,13369,376,4,4,0,0,4,0,4,0,1,4,0,0,4,0,4,4
10,0,4013.846056,4526.153735,3915.38452,4215.897333,4088.717849,4544.615273,4510.76912,4642.051169,3913.846058,4133.846053,3975.897339,4068.205029,4343.076817,4706.153731,424,1683,1693,0,0,13370,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,3969.743493,4527.692197,3918.461443,4216.410153,4144.102463,4543.076812,4539.999889,4643.58963,3913.333238,4177.948616,4022.051184,4078.461439,4387.17938,4726.153731,424,1682,1695,0,0,13371,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,3962.564006,4522.051171,3921.025545,4217.435794,4153.333232,4542.051171,4548.717837,4646.153733,3935.89734,4203.07682,4007.179389,4078.461439,4432.307584,4742.563987,424,1684,1694,0,0,13372,416,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,3972.820416,4546.153735,3926.15375,4216.410153,4169.743488,4543.076812,4568.717837,4643.58963,3930.769135,4208.205025,4014.871697,4082.051182,4381.025534,4740.512705,426,1683,1692,0,0,13373,424,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,3987.17939,4547.179376,3926.15375,4215.897333,4155.897334,4542.051171,4552.307581,4643.07681,3933.846058,4223.07682,4018.46144,4085.128105,4407.6922,4773.333217,426,1685,1693,0,0,13374,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,3968.717852,4555.897324,3924.615289,4215.384512,4180.512718,4542.051171,4572.307581,4641.025528,3942.564006,4232.307589,4047.692209,4086.153746,4420.512712,4771.281935,429,1682,1694,0,0,13375,402,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,3974.871698,4554.871683,3921.538366,4214.871692,4190.256308,4539.487068,4549.743478,4647.692194,3938.461442,4223.58964,4051.281952,4080.512721,4383.076816,4741.025525,430,1684,1694,0,0,13376,425,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,4003.076825,4558.974247,3924.102468,4215.897333,4168.205026,4542.563991,4546.153735,4641.025528,3942.051186,4226.666563,4018.974261,4086.153746,4256.410152,4708.205013,436,1683,1692,0,0,13377,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,4023.589645,4590.769119,3926.15375,4216.922974,4229.743486,4542.051171,4580.512709,4648.205015,3943.589647,4237.435794,4059.48708,4091.281951,4339.487073,4752.307576,436,1683,1693,0,0,13378,457,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
10,0,3995.384518,4566.153734,3927.179391,4215.897333,4154.871693,4541.02553,4567.179375,4647.692194,3940.512724,4234.358871,4040.512722,4090.25631,4369.230662,4756.41014,436,1682,1691,0,0,13379,479,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,4176.922975,4641.538348,3932.820417,4220.512717,4068.717849,4554.358863,4499.487069,4644.102451,3912.307597,4190.769128,3964.102467,4079.48708,4562.05117,4837.9486,408,1689,1696,0,0,13369,376,4,4,0,0,4,0,4,0,1,4,0,0,4,4,4,4
11,0,4051.794773,4556.410145,3921.025545,4216.922974,4131.794771,4551.79476,4531.28194,4644.615271,3924.615289,4163.589642,4006.153748,4075.897336,4368.205021,4775.897319,413,1684,1693,0,0,13370,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,3971.794775,4533.846043,3919.487084,4216.410153,4159.487078,4543.589632,4540.512709,4644.615271,3918.974263,4192.30759,4020.512722,4080.512721,4385.128098,4698.461424,412,1683,1694,0,0,13371,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,3966.66657,4519.999889,3922.564007,4216.410153,4130.76913,4542.051171,4546.153735,4641.025528,3928.717853,4193.333231,3996.410159,4082.564003,4427.179379,4728.717833,414,1683,1695,0,0,13372,416,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,4043.076824,4594.871683,3927.692212,4216.922974,4214.871692,4543.076812,4601.538349,4646.666553,3939.999904,4261.025537,4051.281952,4085.640926,4421.025533,4779.487063,415,1682,1690,0,0,13373,424,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,4001.025543,4554.871683,3925.128109,4215.384512,4181.025539,4544.615273,4564.615273,4642.051169,3937.948622,4233.84605,4009.743492,4086.666567,4401.025533,4726.153731,415,1684,1692,0,0,13374,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,3980.512723,4560.512709,3923.076827,4215.897333,4182.564,4542.051171,4574.871683,4644.102451,3940.512724,4248.205024,4052.820414,4086.666567,4433.333225,4771.794755,418,1682,1695,0,0,13375,455,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,3929.743494,4535.384504,3923.589648,4215.897333,4172.30759,4539.999889,4535.897325,4642.563989,3938.461442,4214.358871,4029.230671,4081.538362,4351.281945,4679.999886,414,1683,1694,0,0,13376,425,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,4055.384516,4601.025529,3926.666571,4215.897333,4243.076819,4539.487068,4578.974247,4638.974246,3947.692211,4263.076819,4067.692208,4087.692208,4291.281946,4778.974242,414,1684,1691,0,0,13377,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,4029.230671,4595.384503,3927.692212,4214.871692,4216.922974,4542.051171,4584.615273,4643.07681,3948.717852,4252.820409,4065.640926,4091.794772,4339.999894,4773.333217,416,1684,1692,0,0,13378,457,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
11,0,4009.743492,4589.230657,3928.205032,4216.410153,4192.82041,4541.02553,4584.615273,4647.692194,3952.307596,4241.025537,4059.999901,4094.871695,4382.051175,4755.384499,416,1684,1691,0,0,13379,479,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,4173.333231,4642.051169,3923.589648,4216.922974,4065.128106,4552.307581,4495.384505,4644.102451,3913.333238,4201.025538,3971.281954,4072.307593,4563.076811,4829.743472,407,1688,1698,0,0,13369,376,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,4042.051183,4579.999888,3920.512725,4217.948615,4139.487078,4553.846042,4544.102453,4646.153733,3922.051186,4183.076821,4027.179389,4073.846054,4395.384508,4834.871677,404,1683,1694,0,0,13370,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,4047.179388,4604.615272,3923.589648,4217.948615,4194.871692,4541.53835,4599.487067,4646.153733,3933.333237,4263.076819,4089.230669,4085.640926,4458.97425,4778.461422,404,1683,1693,0,0,13371,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,3922.564007,4507.179377,3921.025545,4216.922974,4122.051181,4542.051171,4533.846043,4639.487066,3927.179391,4166.666565,3986.666569,4085.640926,4415.897328,4692.820398,405,1684,1695,0,0,13372,416,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,4054.871696,4608.205016,3926.15375,4216.922974,4256.410152,4543.589632,4605.128093,4641.538348,3934.871699,4270.769126,4057.948619,4087.692208,4444.615276,4786.153729,405,1683,1690,0,0,13373,424,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,4007.69221,4564.102452,3926.666571,4216.922974,4211.281948,4541.53835,4575.384504,4645.640912,3941.025545,4236.922973,4022.051184,4083.589644,4402.051174,4718.974244,405,1685,1690,0,0,13374,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,3949.743493,4535.384504,3923.589648,4215.384512,4155.897334,4542.563991,4545.640914,4646.153733,3935.384519,4228.717845,4021.538363,4081.025541,4403.076815,4719.487064,408,1682,1693,0,0,13375,455,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,3976.410159,4563.076811,3922.051186,4216.922974,4197.435795,4543.076812,4555.384504,4644.102451,3943.589647,4238.974255,4043.076824,4085.640926,4376.92297,4723.076808,408,1684,1693,0,0,13376,425,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,3998.974261,4567.692196,3923.589648,4214.358871,4196.922974,4539.487068,4556.410145,4647.179374,3939.999904,4214.871692,4056.410157,4084.615285,4262.051178,4748.205012,409,1683,1690,0,0,13377,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,4037.948619,4587.179375,3925.128109,4215.897333,4216.922974,4541.02553,4584.102452,4640.512707,3947.692211,4262.563998,4056.410157,4084.615285,4349.743483,4778.974242,409,1682,1693,0,0,13378,457,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
12,0,4015.384517,4612.8204,3930.256314,4216.410153,4220.512717,4542.051171,4600.512708,4646.666553,3957.435801,4263.076819,4090.25631,4095.897336,4400.512713,4775.384499,409,1683,1692,0,0,13379,479,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,4161.53836,4639.999887,3904.102469,4214.358871,4036.410158,4544.102453,4492.820403,4639.487066,3906.666571,4154.358873,3951.794775,4066.153747,4546.666555,4803.076806,0,1687,1698,0,0,13369,376,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,4011.794774,4574.871683,3916.922981,4217.435794,4116.922976,4550.256299,4540.512709,4644.102451,3918.461443,4186.666564,4016.922979,4071.281952,4392.820405,4762.051166,0,1685,1694,0,0,13370,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,4084.102464,4609.743477,3921.025545,4217.948615,4181.538359,4542.563991,4602.05117,4644.102451,3926.666571,4252.820409,4094.871695,4083.589644,4473.846044,4845.128087,0,1683,1691,0,0,13371,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,3903.076828,4497.948608,3918.974263,4215.897333,4141.53836,4542.051171,4522.051171,4643.58963,3930.769135,4161.025539,3987.17939,4079.9999,4420.512712,4689.743475,0,1682,1696,0,0,13372,416,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,4013.333235,4578.974247,3926.666571,4215.897333,4231.281948,4542.563991,4574.358863,4642.563989,3927.179391,4228.205025,4020.512722,4085.640926,4414.358866,4754.871679,0,1683,1689,0,0,13373,424,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,3984.615287,4557.948606,3927.692212,4216.922974,4187.692205,4539.999889,4575.384504,4648.205015,3939.487083,4213.846051,4029.743491,4081.538362,4406.153738,4761.538345,0,1684,1691,0,0,13374,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,3928.717853,4522.563992,3923.076827,4216.410153,4146.153745,4542.051171,4537.435786,4642.563989,3938.461442,4214.871692,4014.871697,4081.025541,4387.17938,4715.3845,0,1682,1693,0,0,13375,455,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,4014.358876,4582.05117,3921.538366,4215.897333,4209.230666,4541.02553,4572.820401,4645.128092,3944.102468,4253.84605,4068.205029,4087.179387,4409.230661,4755.384499,0,1683,1693,0,0,13376,476,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,3930.769135,4524.102453,3921.025545,4214.358871,4145.128104,4541.02553,4528.205017,4649.230656,3936.41016,4178.461436,4014.358876,4083.076823,4226.153743,4674.871681,0,1684,1690,0,0,13377,489,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,4047.179388,4588.717837,3925.64093,4216.922974,4211.281948,4542.563991,4594.358862,4646.153733,3949.230673,4270.769126,4055.384516,4086.153746,4375.897329,4778.461422,0,1684,1692,0,0,13378,457,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
13,0,4041.538363,4620.512708,3931.281955,4216.410153,4233.84605,4542.563991,4605.128093,4647.179374,3951.281955,4281.025536,4094.871695,4096.922977,4411.281943,4797.43578,0,1685,1692,0,0,13379,479,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,4218.461435,4695.897321,3908.717853,4216.922974,4061.538362,4544.615273,4547.179376,4642.563989,3921.538366,4210.769128,3998.974261,4074.871695,4596.922965,4846.666548,425,1685,1700,0,0,13369,427,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,4038.97426,4565.640914,3919.487084,4216.410153,4118.461438,4543.589632,4533.846043,4640.512707,3922.564007,4189.743487,4002.564005,4073.333234,4377.43579,4673.333219,424,1683,1693,0,0,13370,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,4009.230671,4552.307581,3919.487084,4216.410153,4141.02554,4543.076812,4554.871683,4641.025528,3914.871699,4202.051179,4037.948619,4079.48708,4414.871687,4777.948601,424,1684,1691,0,0,13371,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,3905.12811,4475.897326,3919.999904,4214.358871,4103.076823,4542.051171,4508.717838,4644.102451,3927.179391,4151.79477,3967.692211,4076.922977,4411.281943,4672.307578,424,1683,1697,0,0,13372,416,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,4001.025543,4564.102452,3926.15375,4216.410153,4207.179384,4541.02553,4559.999888,4649.230656,3929.230673,4213.846051,4017.435799,4084.102464,4399.999892,4749.743474,426,1683,1692,0,0,13373,424,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,3969.743493,4537.435786,3924.102468,4216.410153,4166.666565,4546.666555,4568.717837,4648.205015,3937.948622,4220.512717,4016.410158,4083.076823,4398.974251,4762.563986,426,1685,1690,0,0,13374,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,3953.846057,4553.333222,3921.025545,4217.435794,4184.615282,4541.02553,4563.076811,4645.128092,3944.102468,4232.307589,4042.564004,4086.666567,4417.435789,4755.89732,429,1682,1691,0,0,13375,455,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,3996.922979,4568.717837,3923.589648,4214.871692,4201.025538,4539.999889,4569.743478,4639.999887,3942.051186,4236.922973,4052.820414,4084.102464,4395.897328,4729.743474,430,1684,1692,0,0,13376,476,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,3973.333236,4549.743478,3923.589648,4216.922974,4184.615282,4541.02553,4544.102453,4644.102451,3944.615288,4222.563999,4030.769132,4083.076823,4257.948614,4718.974244,436,1684,1690,0,0,13377,489,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,4062.051183,4625.128092,3928.205032,4215.897333,4214.358871,4543.589632,4627.692195,4649.743476,3958.461442,4302.563997,4104.102464,4101.538361,4429.230661,4802.051165,436,1683,1691,0,0,13378,508,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
14,0,4071.794772,4613.846041,3929.743494,4216.410153,4229.230666,4539.999889,4603.076811,4647.179374,3945.128109,4278.461434,4082.051182,4096.410156,4412.820405,4817.43578,436,1683,1692,0,0,13379,479,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,4282.563998,4747.179371,3919.487084,4218.461435,4143.589642,4547.692196,4590.769119,4645.640912,3929.230673,4290.256305,4061.538362,4079.48708,4662.563989,4908.717829,408,1686,1698,0,0,13369,427,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,4062.051183,4559.487068,3919.487084,4216.410153,4122.051181,4544.102453,4529.743479,4641.025528,3918.461443,4182.05118,4001.025543,4075.897336,4369.230662,4723.589628,413,1684,1693,0,0,13370,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,3937.435801,4531.28194,3920.512725,4216.410153,4145.128104,4542.051171,4533.333222,4643.07681,3917.435802,4183.589641,4014.871697,4078.461439,4380.512713,4694.35886,412,1684,1690,0,0,13371,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,3931.281955,4492.307582,3923.589648,4215.897333,4102.051182,4542.051171,4530.76912,4639.999887,3929.230673,4174.358872,3981.025544,4084.102464,4427.692199,4687.179373,414,1682,1696,0,0,13372,416,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,3988.717851,4553.333222,3925.128109,4216.410153,4198.974256,4540.512709,4557.948606,4648.205015,3929.230673,4223.58964,4029.230671,4083.076823,4401.025533,4746.666551,415,1684,1692,0,0,13373,424,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,3989.743492,4543.589632,3921.025545,4215.897333,4185.128103,4553.333222,4572.820401,4644.102451,3939.999904,4239.999896,4014.358876,4085.640926,4395.897328,4740.512705,415,1684,1691,0,0,13374,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,3972.307595,4570.769119,3922.051186,4216.410153,4212.82041,4542.051171,4573.846042,4650.769117,3943.076827,4248.205024,4043.589645,4087.692208,4430.256302,4759.999884,418,1682,1691,0,0,13375,455,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,3991.794774,4565.640914,3924.102468,4214.358871,4193.333231,4541.02553,4569.230657,4642.051169,3942.564006,4240.512717,4038.97426,4081.025541,4386.666559,4733.333218,414,1683,1692,0,0,13376,476,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,4014.358876,4566.666555,3925.128109,4216.922974,4207.692205,4541.02553,4549.743478,4646.666553,3943.589647,4237.435794,4050.769132,4079.48708,4282.051177,4778.461422,414,1684,1691,0,0,13377,489,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,4051.281952,4628.717836,3926.666571,4215.897333,4228.717845,4540.512709,4621.538349,4645.640912,3952.307596,4295.897331,4114.871694,4102.051182,4429.230661,4802.051165,416,1683,1692,0,0,13378,508,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
15,0,4026.153748,4587.692196,3926.15375,4216.410153,4187.179385,4539.487068,4589.743478,4647.179374,3945.128109,4253.84605,4065.128106,4093.846054,4388.717841,4803.589626,416,1685,1693,0,0,13379,479,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,4212.82041,4670.769117,3911.281956,4215.897333,4116.922976,4542.051171,4527.179376,4637.435784,3908.205033,4206.153743,3995.897338,4067.179388,4585.128093,4839.487061,0,1685,1695,0,0,13369,427,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,4004.102466,4547.179376,3916.922981,4217.435794,4104.102464,4551.28194,4529.230658,4642.051169,3912.820417,4162.564001,4001.538364,4074.358875,4365.128098,4806.666549,0,1684,1691,0,0,13370,404,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,3952.820416,4527.179376,3917.435802,4216.922974,4161.53836,4543.076812,4528.205017,4648.717835,3921.538366,4165.640924,4006.153748,4075.897336,4374.358867,4710.769116,0,1684,1691,0,0,13371,455,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,3959.999903,4535.897325,3923.589648,4216.410153,4173.333231,4542.051171,4561.025529,4641.538348,3933.333237,4207.692205,4024.615286,4086.153746,4465.640916,4758.974243,0,1683,1697,0,0,13372,468,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,3975.897339,4556.922965,3925.64093,4214.871692,4180.512718,4541.53835,4564.615273,4640.512707,3930.256314,4237.435794,4018.974261,4083.076823,4401.538354,4723.076808,0,1684,1693,0,0,13373,475,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,4001.538364,4570.256298,3922.564007,4216.410153,4178.974257,4551.28194,4585.128093,4643.58963,3939.999904,4227.692204,4026.666568,4085.640926,4408.717841,4758.461422,0,1684,1691,0,0,13374,437,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,3967.692211,4554.358863,3924.615289,4216.410153,4189.743487,4543.076812,4569.230657,4647.692194,3940.512724,4243.58964,4033.333235,4085.128105,4416.922969,4748.717833,0,1684,1691,0,0,13375,455,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,3993.333236,4573.333222,3924.102468,4214.358871,4192.82041,4541.53835,4572.820401,4644.615271,3942.564006,4258.461434,4055.897337,4081.025541,4401.538354,4756.41014,0,1683,1692,0,0,13376,476,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,3963.076826,4524.615274,3920.512725,4214.358871,4158.461437,4541.53835,4518.974248,4650.769117,3935.89734,4195.897333,4015.384517,4079.9999,4246.666563,4726.153731,0,1683,1691,0,0,13377,489,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,4028.20503,4581.53835,3924.102468,4217.948615,4218.974256,4538.974248,4579.487068,4646.666553,3938.974263,4256.410152,4057.435798,4086.666567,4374.871688,4747.692192,0,1684,1691,0,0,13378,508,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
16,0,3978.461441,4580.512709,3923.076827,4216.410153,4173.333231,4542.051171,4587.179375,4647.179374,3950.769134,4251.794768,4065.128106,4091.794772,4382.563995,4766.15373,0,1684,1693,0,0,13379,530,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,4145.640924,4619.487067,3908.205033,4215.897333,4043.076824,4538.974248,4489.74348,4633.33322,3906.666571,4123.589643,3937.948622,4064.615285,4511.281941,4777.948601,0,1686,1691,0,0,13369,427,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,3991.281954,4566.153734,3919.999904,4217.435794,4115.384515,4553.846042,4553.333222,4639.999887,3924.102468,4185.128103,4021.025543,4073.846054,4387.17938,4805.640908,0,1684,1690,0,0,13370,453,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,4017.435799,4545.128094,3917.948622,4216.922974,4151.79477,4547.692196,4552.820401,4646.666553,3924.615289,4187.692205,4017.94862,4077.435798,4402.563995,4755.384499,0,1684,1691,0,0,13371,455,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,3947.692211,4521.02553,3919.999904,4215.897333,4158.974257,4542.051171,4545.128094,4644.615271,3927.692212,4175.897334,4013.333235,4082.564003,4446.153737,4735.89732,0,1683,1695,0,0,13372,468,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,4013.846056,4592.820401,3925.64093,4215.384512,4197.948615,4541.53835,4586.153734,4638.461425,3935.89734,4267.179383,4036.410158,4086.153746,4430.769122,4746.15373,0,1684,1692,0,0,13373,475,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,3976.92298,4574.871683,3923.589648,4216.922974,4163.076821,4549.230658,4590.769119,4646.153733,3940.512724,4232.307589,4031.794773,4084.102464,4419.999892,4782.563986,0,1683,1692,0,0,13374,489,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,3979.487082,4552.307581,3924.615289,4216.922974,4165.128103,4539.999889,4568.717837,4643.58963,3939.999904,4239.487076,4049.23067,4084.615285,4425.128097,4770.769114,0,1682,1691,0,0,13375,505,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,3967.692211,4571.79476,3924.615289,4215.384512,4202.051179,4540.512709,4571.281939,4642.051169,3942.564006,4248.717845,4061.538362,4083.076823,4399.487072,4736.410141,0,1682,1693,0,0,13376,476,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
17,0,3949.230673,4529.230658,3921.025545,4215.384512,4144.102463,4539.999889,4522.563992,4644.102451,3944.102468,4197.948615,4016.410158,4086.666567,4244.615281,4686.153732,0,1684,1692,0,0,13377,489,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
